timestamp,open,high,low,close,volume
2025-09-01 16:15:00,6536.75,6537.0,6535.75,6536.25,15
2025-09-01 16:30:00,6536.25,6537.5,6536.0,6537.25,15
2025-09-01 16:45:00,6537.25,6538.5,6536.75,6538.5,26
2025-09-01 17:00:00,6538.5,6539.25,6537.75,6538.25,1753
2025-09-01 17:15:00,6538.25,6539.0,6537.5,6538.0,1889
2025-09-01 17:30:00,6538.0,6538.5,6537.25,6538.25,1841
2025-09-01 17:45:00,6538.0,6538.75,6537.0,6537.75,1699
2025-09-01 18:00:00,6537.75,6538.5,6536.75,6537.0,1800
2025-09-01 18:15:00,6537.5,6538.25,6536.75,6538.0,1989
2025-09-01 18:30:00,6537.5,6538.0,6536.75,6537.5,1682
2025-09-01 18:45:00,6537.25,6538.0,6536.5,6537.0,2059
2025-09-01 19:00:00,6537.0,6537.5,6536.25,6536.25,2180
2025-09-01 19:15:00,6536.75,6537.5,6536.0,6536.25,2008
2025-09-01 19:30:00,6536.75,6537.25,6535.75,6536.0,2176
2025-09-01 19:45:00,6536.5,6537.0,6535.75,6536.25,1806
2025-09-01 20:00:00,6536.25,6536.75,6535.5,6535.5,1755
2025-09-01 20:15:00,6536.0,6536.75,6535.5,6536.25,2055
2025-09-01 20:30:00,6536.0,6536.5,6535.0,6535.25,1730
2025-09-01 20:45:00,6535.75,6536.25,6534.75,6535.25,2030
2025-09-01 21:00:00,6535.75,6537.25,6534.25,6537.0,19635
2025-09-01 21:15:00,6536.75,6537.5,6532.75,6533.25,19980
2025-09-01 21:30:00,6534.5,6535.0,6532.5,6533.25,16817
2025-09-01 21:45:00,6533.25,6533.75,6530.5,6530.75,17566
2025-09-01 23:00:00,6528.5,6528.75,6525.75,6526.5,17
2025-09-01 23:15:00,6526.5,6526.75,6523.0,6525.25,15
2025-09-01 23:30:00,6525.5,6525.5,6522.75,6523.0,15
2025-09-01 23:45:00,6523.25,6526.5,6523.0,6526.25,16
2025-09-02 00:00:00,6526.5,6527.25,6524.75,6526.75,17
2025-09-02 00:15:00,6526.75,6527.5,6523.75,6524.5,19
2025-09-02 00:30:00,6524.5,6528.25,6524.25,6528.0,16
2025-09-02 00:45:00,6528.5,6531.25,6528.0,6531.0,15
2025-09-02 01:00:00,6531.0,6531.25,6530.5,6530.75,15
2025-09-02 01:15:00,6530.75,6531.0,6530.25,6530.5,15
2025-09-02 01:30:00,6530.5,6530.75,6530.0,6530.25,15
2025-09-02 01:45:00,6530.25,6530.5,6526.0,6526.0,16
2025-09-02 02:00:00,6526.0,6526.5,6524.75,6525.5,23
2025-09-02 02:15:00,6525.5,6525.75,6523.5,6523.75,15
2025-09-02 02:30:00,6523.75,6524.0,6521.5,6521.75,16
2025-09-02 02:45:00,6521.75,6523.25,6521.5,6523.0,15
2025-09-02 03:00:00,6523.0,6523.5,6522.75,6523.25,15
2025-09-02 03:15:00,6523.25,6523.75,6523.0,6523.5,15
2025-09-02 03:30:00,6523.5,6524.75,6523.25,6524.5,17
2025-09-02 03:45:00,6524.5,6526.0,6524.25,6525.5,15
2025-09-02 04:00:00,6525.75,6526.5,6525.5,6526.0,15
2025-09-02 04:15:00,6526.0,6526.25,6525.5,6525.75,15
2025-09-02 04:30:00,6525.75,6526.0,6524.75,6525.25,15
2025-09-02 04:45:00,6525.5,6527.25,6525.0,6525.25,31
2025-09-02 05:00:00,6525.25,6525.5,6520.0,6521.5,17
2025-09-02 05:15:00,6521.75,6523.25,6521.5,6523.0,15
2025-09-02 05:30:00,6523.0,6524.5,6522.75,6524.25,15
2025-09-02 05:45:00,6524.25,6525.25,6524.0,6525.0,15
2025-09-02 06:00:00,6525.0,6525.5,6523.5,6523.5,16
2025-09-02 06:15:00,6523.5,6524.5,6522.75,6523.5,15
2025-09-02 06:30:00,6523.5,6526.5,6523.25,6526.25,15
2025-09-02 06:45:00,6526.25,6527.75,6526.0,6527.5,15
2025-09-02 07:00:00,6527.5,6528.0,6513.75,6513.75,22
2025-09-02 07:15:00,6513.25,6516.75,6510.0,6516.75,32
2025-09-02 07:30:00,6516.5,6516.5,6503.25,6503.5,19
2025-09-02 07:45:00,6503.25,6503.5,6484.0,6484.0,43
2025-09-02 08:00:00,6484.0,6493.0,6484.0,6490.25,35
2025-09-02 08:15:00,6490.5,6496.75,6490.5,6494.75,18
2025-09-02 08:30:00,6494.5,6500.75,6494.0,6500.5,15
2025-09-02 08:45:00,6501.0,6501.0,6497.0,6497.25,15
2025-09-02 09:00:00,6497.0,6498.0,6496.0,6497.25,20
2025-09-02 09:15:00,6497.5,6500.0,6497.0,6499.25,21
2025-09-02 09:30:00,6499.5,6500.75,6497.5,6497.75,17
2025-09-02 09:45:00,6497.5,6497.75,6493.25,6494.5,15
2025-09-02 10:00:00,6494.5,6496.75,6494.25,6495.25,16
2025-09-02 10:15:00,6495.0,6495.25,6483.75,6484.0,20
2025-09-02 10:30:00,6484.0,6485.25,6478.25,6482.75,80
2025-09-02 10:45:00,6483.0,6483.5,6480.75,6481.0,30
2025-09-02 11:00:00,6480.75,6481.0,6478.5,6480.75,26
2025-09-02 11:15:00,6480.75,6483.0,6480.0,6480.25,24
2025-09-02 11:30:00,6480.25,6480.5,6478.5,6479.75,18
2025-09-02 11:45:00,6480.0,6480.25,6478.5,6478.5,27
2025-09-02 12:00:00,6477.0,6477.0,6467.0,6469.5,72
2025-09-02 12:15:00,6470.0,6470.75,6463.75,6465.75,37
2025-09-02 12:30:00,6466.0,6466.0,6456.25,6459.0,61
2025-09-02 12:45:00,6458.75,6460.0,6443.0,6452.0,176
2025-09-02 13:00:00,6451.25,6456.25,6449.0,6456.25,61
2025-09-02 13:15:00,6457.0,6458.25,6452.5,6452.5,36
2025-09-02 13:30:00,6453.25,6453.25,6439.0,6449.0,172
2025-09-02 13:45:00,6448.25,6471.5,6447.0,6467.25,109
2025-09-02 14:00:00,6470.0,6482.75,6466.25,6467.25,119
2025-09-02 14:15:00,6467.25,6472.25,6461.0,6471.5,63
2025-09-02 14:30:00,6471.5,6474.5,6457.75,6460.25,31
2025-09-02 14:45:00,6458.0,6458.0,6450.5,6453.5,40
2025-09-02 15:00:00,6455.5,6457.75,6447.75,6448.0,165
2025-09-02 15:15:00,6446.75,6448.0,6440.0,6444.0,112
2025-09-02 15:30:00,6442.25,6442.25,6432.0,6432.0,72
2025-09-02 15:45:00,6433.5,6434.5,6427.0,6429.0,139
2025-09-02 16:00:00,6430.0,6434.0,6427.75,6433.25,58
2025-09-02 16:15:00,6433.75,6437.5,6433.5,6433.75,27
2025-09-02 16:30:00,6434.25,6440.0,6434.0,6439.0,39
2025-09-02 16:45:00,6439.0,6446.0,6435.0,6446.0,54
2025-09-02 17:00:00,6446.75,6450.5,6444.0,6444.5,78
2025-09-02 17:15:00,6444.75,6456.5,6444.5,6456.0,122
2025-09-02 17:30:00,6455.25,6466.75,6455.25,6465.75,106
2025-09-02 17:45:00,6465.5,6468.25,6462.0,6463.0,45
2025-09-02 18:00:00,6461.5,6465.75,6457.75,6459.75,114
2025-09-02 18:15:00,6459.25,6459.5,6455.75,6458.5,24
2025-09-02 18:30:00,6458.5,6458.75,6451.75,6453.25,23
2025-09-02 18:45:00,6453.5,6467.0,6453.0,6461.5,42
2025-09-02 19:00:00,6461.75,6465.5,6461.5,6465.25,22
2025-09-02 19:15:00,6465.5,6471.5,6465.25,6470.0,47
2025-09-02 19:30:00,6470.5,6476.25,6470.25,6473.25,50
2025-09-02 19:45:00,6473.0,6482.75,6471.75,6482.0,123
2025-09-02 20:00:00,6481.0,6498.25,6480.0,6494.0,88
2025-09-02 20:15:00,6494.75,6500.75,6494.5,6498.0,60
2025-09-02 20:30:00,6497.75,6499.0,6496.75,6498.75,17
2025-09-02 20:45:00,6499.0,6503.25,6498.75,6503.25,24
2025-09-02 21:00:00,6503.5,6504.5,6501.75,6502.0,20732
2025-09-02 21:15:00,6502.5,6503.75,6499.25,6499.5,15472
2025-09-02 21:30:00,6499.75,6501.5,6498.5,6498.75,16193
2025-09-02 21:45:00,6498.0,6498.75,6493.75,6494.5,19362
2025-09-02 23:00:00,6491.75,6492.75,6491.5,6492.75,15
2025-09-02 23:15:00,6492.5,6492.75,6488.75,6489.5,16
2025-09-02 23:30:00,6489.5,6490.25,6489.25,6490.0,25
2025-09-02 23:45:00,6490.0,6490.25,6489.75,6490.0,15
2025-09-03 00:00:00,6490.0,6490.25,6488.75,6489.0,15
2025-09-03 00:15:00,6489.0,6490.0,6488.25,6489.75,15
2025-09-03 00:30:00,6489.75,6490.5,6488.25,6489.75,21
2025-09-03 00:45:00,6489.75,6490.0,6489.5,6489.75,16
2025-09-03 01:00:00,6489.5,6490.0,6487.75,6488.0,15
2025-09-03 01:15:00,6487.75,6488.25,6485.75,6486.0,15
2025-09-03 01:30:00,6486.0,6487.5,6485.25,6487.25,19
2025-09-03 01:45:00,6487.25,6489.25,6487.0,6488.5,19
2025-09-03 02:00:00,6488.5,6489.25,6488.0,6488.75,17
2025-09-03 02:15:00,6488.75,6489.0,6487.25,6487.5,15
2025-09-03 02:30:00,6487.5,6487.75,6484.5,6485.5,15
2025-09-03 02:45:00,6486.0,6486.5,6485.5,6486.25,27
2025-09-03 03:00:00,6486.5,6488.0,6485.75,6486.75,15
2025-09-03 03:15:00,6486.75,6487.0,6484.75,6485.0,15
2025-09-03 03:30:00,6485.25,6486.25,6485.0,6485.75,15
2025-09-03 03:45:00,6485.75,6486.25,6485.25,6485.5,437
2025-09-03 04:00:00,6486.0,6486.5,6485.0,6486.0,1971
2025-09-03 04:15:00,6485.75,6486.5,6484.75,6485.0,1591
2025-09-03 04:30:00,6485.5,6486.0,6484.75,6484.75,1584
2025-09-03 04:45:00,6485.25,6485.75,6484.25,6484.5,1925
2025-09-03 05:00:00,6485.0,6485.5,6484.0,6485.25,2062
2025-09-03 05:15:00,6484.75,6485.5,6484.0,6485.0,1075
2025-09-03 05:30:00,6485.0,6485.5,6483.0,6483.25,15
2025-09-03 05:45:00,6483.0,6483.5,6481.75,6482.5,19
2025-09-03 06:00:00,6482.5,6487.0,6482.0,6486.75,24
2025-09-03 06:15:00,6486.75,6491.25,6486.5,6491.25,15
2025-09-03 06:30:00,6492.0,6492.75,6491.75,6492.5,15
2025-09-03 06:45:00,6492.5,6493.0,6489.25,6489.25,26
2025-09-03 07:00:00,6490.0,6491.25,6488.25,6488.5,15
2025-09-03 07:15:00,6488.5,6488.75,6483.75,6487.75,18
2025-09-03 07:30:00,6488.0,6493.25,6487.75,6493.0,15
2025-09-03 07:45:00,6493.25,6499.75,6493.25,6499.0,44
2025-09-03 08:00:00,6498.0,6504.75,6498.0,6504.75,71
2025-09-03 08:15:00,6505.0,6509.5,6505.0,6506.5,30
2025-09-03 08:30:00,6506.25,6506.5,6503.5,6504.75,15
2025-09-03 08:45:00,6505.0,6507.75,6504.25,6507.75,17
2025-09-03 09:00:00,6507.75,6508.0,6503.5,6503.75,15
2025-09-03 09:15:00,6503.25,6509.25,6503.25,6509.0,20
2025-09-03 09:30:00,6509.0,6513.25,6508.0,6513.0,35
2025-09-03 09:45:00,6513.0,6513.25,6511.5,6512.0,19
2025-09-03 10:00:00,6512.0,6512.25,6507.0,6509.75,41
2025-09-03 10:15:00,6509.75,6512.0,6508.5,6511.75,17
2025-09-03 10:30:00,6512.0,6513.5,6510.0,6510.5,22
2025-09-03 10:45:00,6511.0,6513.5,6510.75,6513.25,15
2025-09-03 11:00:00,6513.25,6516.0,6513.0,6515.25,71
2025-09-03 11:15:00,6514.75,6515.0,6510.0,6510.25,17
2025-09-03 11:30:00,6510.0,6513.25,6504.75,6513.0,55
2025-09-03 11:45:00,6513.25,6513.5,6504.5,6505.0,24
2025-09-03 12:00:00,6506.25,6510.5,6506.25,6510.25,27
2025-09-03 12:15:00,6510.25,6511.0,6505.5,6506.0,19
2025-09-03 12:30:00,6505.5,6505.75,6500.5,6502.5,23
2025-09-03 12:45:00,6502.5,6503.0,6500.0,6502.75,36
2025-09-03 13:00:00,6502.25,6505.25,6502.0,6505.0,20
2025-09-03 13:15:00,6505.0,6508.25,6503.75,6504.0,32
2025-09-03 13:30:00,6504.0,6508.0,6503.25,6507.25,138
2025-09-03 13:45:00,6507.0,6507.25,6496.5,6496.75,48
2025-09-03 14:00:00,6498.75,6505.0,6493.5,6496.0,103
2025-09-03 14:15:00,6494.25,6509.0,6494.25,6503.5,172
2025-09-03 14:30:00,6501.75,6516.25,6501.75,6515.75,56
2025-09-03 14:45:00,6514.0,6519.0,6514.0,6517.25,27
2025-09-03 15:00:00,6517.0,6519.5,6513.25,6515.0,49
2025-09-03 15:15:00,6513.5,6514.25,6501.0,6502.0,96
2025-09-03 15:30:00,6502.25,6506.0,6498.5,6505.0,90
2025-09-03 15:45:00,6505.0,6505.5,6500.0,6500.75,29
2025-09-03 16:00:00,6501.0,6502.75,6499.0,6500.0,20
2025-09-03 16:15:00,6500.0,6508.25,6500.0,6502.5,25
2025-09-03 16:30:00,6502.0,6502.0,6495.5,6496.25,32
2025-09-03 16:45:00,6495.25,6498.25,6492.0,6496.75,60
2025-09-03 17:00:00,6495.25,6505.5,6495.25,6503.0,39
2025-09-03 17:15:00,6503.75,6505.5,6498.5,6500.0,23
2025-09-03 17:30:00,6500.0,6501.25,6489.25,6490.5,43
2025-09-03 17:45:00,6487.75,6493.25,6483.5,6486.5,78
2025-09-03 18:00:00,6486.75,6488.5,6483.0,6488.25,60
2025-09-03 18:15:00,6486.0,6489.5,6485.25,6489.0,35
2025-09-03 18:30:00,6486.75,6488.75,6482.25,6488.25,30
2025-09-03 18:45:00,6488.0,6489.5,6484.25,6484.25,56
2025-09-03 19:00:00,6485.75,6488.5,6483.5,6484.75,30
2025-09-03 19:15:00,6485.0,6489.0,6484.75,6487.75,24
2025-09-03 19:30:00,6488.25,6500.5,6488.25,6500.0,37
2025-09-03 19:45:00,6499.75,6514.75,6498.25,6514.75,159
2025-09-03 20:00:00,6514.25,6516.5,6513.5,6516.0,68
2025-09-03 20:15:00,6516.0,6518.0,6514.75,6517.75,21
2025-09-03 20:30:00,6517.75,6518.0,6515.75,6516.0,18
2025-09-03 20:45:00,6516.0,6517.0,6515.5,6517.0,15
2025-09-03 21:00:00,6517.25,6518.25,6515.0,6515.25,19843
2025-09-03 21:15:00,6515.25,6515.75,6510.5,6511.5,18973
2025-09-03 21:30:00,6511.25,6513.0,6509.0,6510.25,18384
2025-09-03 21:45:00,6509.5,6510.5,6508.5,6508.75,16224
2025-09-03 23:00:00,6511.25,6512.25,6511.0,6511.75,16
2025-09-03 23:15:00,6511.75,6512.0,6511.0,6511.25,15
2025-09-03 23:30:00,6511.25,6513.75,6511.0,6513.5,15
2025-09-03 23:45:00,6513.5,6516.5,6513.25,6516.25,15
2025-09-04 00:00:00,6516.5,6519.5,6516.25,6519.25,15
2025-09-04 00:15:00,6519.25,6526.5,6519.0,6523.25,36
2025-09-04 00:30:00,6523.0,6524.5,6522.25,6523.25,20
2025-09-04 00:45:00,6523.0,6523.75,6522.0,6523.25,16
2025-09-04 01:00:00,6523.25,6523.5,6521.75,6522.0,16
2025-09-04 01:15:00,6522.0,6523.0,6521.0,6521.25,39
2025-09-04 01:30:00,6521.25,6521.5,6519.5,6519.75,29
2025-09-04 01:45:00,6519.5,6520.5,6517.75,6520.25,17
2025-09-04 02:00:00,6521.25,6525.5,6521.25,6524.25,40
2025-09-04 02:15:00,6524.0,6524.25,6520.0,6520.25,15
2025-09-04 02:30:00,6520.0,6521.75,6519.75,6521.5,18
2025-09-04 02:45:00,6521.5,6522.0,6517.5,6517.5,16
2025-09-04 03:00:00,6517.5,6518.25,6516.5,6518.0,16
2025-09-04 03:15:00,6518.0,6519.0,6516.25,6516.25,15
2025-09-04 03:30:00,6516.25,6516.5,6514.25,6515.0,15
2025-09-04 03:45:00,6515.0,6516.25,6514.75,6516.0,15
2025-09-04 04:00:00,6516.25,6520.5,6516.0,6520.25,20
2025-09-04 04:15:00,6520.5,6522.25,6520.25,6522.0,15
2025-09-04 04:30:00,6522.0,6522.25,6520.5,6520.75,15
2025-09-04 04:45:00,6520.75,6521.75,6520.5,6521.5,15
2025-09-04 05:00:00,6521.5,6522.5,6521.25,6522.25,15
2025-09-04 05:15:00,6522.25,6524.0,6518.0,6518.5,18
2025-09-04 05:30:00,6518.5,6519.0,6518.25,6518.5,15
2025-09-04 05:45:00,6518.5,6518.75,6517.75,6518.25,15
2025-09-04 06:00:00,6518.25,6520.5,6518.0,6519.5,16
2025-09-04 06:15:00,6519.25,6519.5,6517.5,6517.75,15
2025-09-04 06:30:00,6517.75,6518.0,6516.0,6516.25,15
2025-09-04 06:45:00,6516.25,6516.5,6514.75,6515.25,15
2025-09-04 07:00:00,6515.5,6522.0,6515.5,6521.75,44
2025-09-04 07:15:00,6522.0,6523.0,6518.5,6520.5,16
2025-09-04 07:30:00,6520.75,6525.0,6520.5,6522.0,21
2025-09-04 07:45:00,6521.75,6521.75,6520.5,6521.0,16
2025-09-04 08:00:00,6521.0,6523.25,6520.75,6522.5,17
2025-09-04 08:15:00,6522.5,6524.25,6522.0,6524.25,16
2025-09-04 08:30:00,6524.25,6524.5,6523.5,6523.75,15
2025-09-04 08:45:00,6523.5,6523.75,6522.75,6523.0,15
2025-09-04 09:00:00,6523.0,6524.25,6522.5,6523.0,24
2025-09-04 09:15:00,6523.0,6523.75,6521.25,6523.5,15
2025-09-04 09:30:00,6523.5,6526.0,6523.25,6524.0,35
2025-09-04 09:45:00,6523.75,6525.25,6522.0,6525.0,16
2025-09-04 10:00:00,6525.25,6528.0,6525.0,6528.0,24
2025-09-04 10:15:00,6529.5,6529.5,6523.25,6523.75,22
2025-09-04 10:30:00,6524.0,6526.0,6523.5,6525.75,15
2025-09-04 10:45:00,6525.75,6526.5,6525.5,6526.25,15
2025-09-04 11:00:00,6526.25,6527.0,6525.5,6526.0,16
2025-09-04 11:15:00,6525.75,6526.0,6523.5,6523.75,17
2025-09-04 11:30:00,6523.75,6524.0,6522.5,6523.75,163
2025-09-04 11:45:00,6523.5,6523.75,6519.5,6521.5,18
2025-09-04 12:00:00,6521.75,6526.5,6521.5,6526.25,16
2025-09-04 12:15:00,6526.5,6526.5,6518.75,6521.0,26
2025-09-04 12:30:00,6522.25,6522.25,6517.0,6518.0,38
2025-09-04 12:45:00,6518.0,6520.5,6518.0,6519.5,19
2025-09-04 13:00:00,6519.25,6519.5,6516.75,6517.5,18
2025-09-04 13:15:00,6517.5,6522.0,6517.5,6522.0,34
2025-09-04 13:30:00,6523.25,6534.5,6519.0,6527.0,249
2025-09-04 13:45:00,6528.0,6528.5,6523.0,6527.0,382
2025-09-04 14:00:00,6526.0,6526.25,6514.75,6516.5,182
2025-09-04 14:15:00,6516.0,6527.25,6512.5,6525.5,109
2025-09-04 14:30:00,6526.0,6535.0,6526.0,6530.5,138
2025-09-04 14:45:00,6530.0,6534.0,6530.0,6533.0,49
2025-09-04 15:00:00,6535.0,6535.75,6530.25,6532.0,88
2025-09-04 15:15:00,6533.0,6541.25,6533.0,6539.5,153
2025-09-04 15:30:00,6539.25,6540.25,6536.5,6537.75,53
2025-09-04 15:45:00,6538.5,6542.75,6537.25,6539.25,147
2025-09-04 16:00:00,6539.5,6543.0,6539.25,6541.25,39
2025-09-04 16:15:00,6540.5,6541.75,6536.25,6536.5,40
2025-09-04 16:30:00,6536.0,6538.0,6535.75,6536.5,30
2025-09-04 16:45:00,6536.75,6542.0,6536.25,6536.5,70
2025-09-04 17:00:00,6536.25,6545.0,6536.25,6541.75,79
2025-09-04 17:15:00,6542.0,6546.5,6541.75,6545.5,59
2025-09-04 17:30:00,6546.5,6546.5,6543.25,6546.0,47
2025-09-04 17:45:00,6546.0,6552.0,6545.0,6549.0,110
2025-09-04 18:00:00,6549.75,6553.0,6549.5,6553.0,108
2025-09-04 18:15:00,6552.25,6554.25,6549.75,6550.0,38
2025-09-04 18:30:00,6550.0,6552.5,6548.5,6550.0,49
2025-09-04 18:45:00,6550.0,6554.25,6550.0,6553.75,74
2025-09-04 19:00:00,6554.0,6560.0,6553.75,6560.0,56
2025-09-04 19:15:00,6559.25,6559.5,6556.75,6556.75,36
2025-09-04 19:30:00,6556.0,6560.5,6555.75,6560.25,61
2025-09-04 19:45:00,6559.5,6568.25,6556.75,6566.75,556
2025-09-04 20:00:00,6567.5,6571.5,6564.5,6571.5,116
2025-09-04 20:15:00,6570.25,6572.25,6567.5,6570.25,120
2025-09-04 20:30:00,6570.0,6570.75,6569.75,6570.5,20
2025-09-04 20:45:00,6570.5,6571.75,6567.75,6567.75,27
2025-09-04 21:00:00,6568.5,6574.25,6567.75,6574.0,15068
2025-09-04 21:15:00,6574.75,6578.5,6574.25,6577.75,20082
2025-09-04 21:30:00,6578.25,6583.0,6577.75,6582.75,20236
2025-09-04 21:45:00,6582.75,6585.0,6581.0,6584.75,19141
2025-09-04 23:00:00,6572.25,6573.0,6571.75,6572.75,18
2025-09-04 23:15:00,6573.0,6573.75,6571.5,6573.0,16
2025-09-04 23:30:00,6573.0,6573.25,6571.5,6571.75,15
2025-09-04 23:45:00,6571.75,6572.0,6571.0,6571.25,15
2025-09-05 00:00:00,6571.25,6574.25,6570.25,6574.25,44
2025-09-05 00:15:00,6575.0,6575.25,6573.75,6574.75,17
2025-09-05 00:30:00,6574.75,6575.0,6574.5,6574.75,15
2025-09-05 00:45:00,6574.5,6575.75,6574.0,6575.5,21
2025-09-05 01:00:00,6575.5,6576.75,6575.25,6576.5,15
2025-09-05 01:15:00,6576.5,6576.75,6574.75,6575.0,15
2025-09-05 01:30:00,6575.0,6575.25,6574.5,6574.75,15
2025-09-05 01:45:00,6574.75,6575.5,6574.5,6575.25,18
2025-09-05 02:00:00,6575.25,6575.75,6573.75,6574.0,21
2025-09-05 02:15:00,6574.0,6575.5,6574.0,6575.25,15
2025-09-05 02:30:00,6575.25,6576.0,6575.0,6575.75,16
2025-09-05 02:45:00,6575.75,6576.0,6574.75,6575.0,16
2025-09-05 03:00:00,6575.0,6575.25,6574.0,6574.25,15
2025-09-05 03:15:00,6574.25,6575.25,6574.25,6575.0,18
2025-09-05 03:30:00,6575.0,6575.25,6574.75,6575.0,17
2025-09-05 03:45:00,6575.0,6575.75,6574.75,6575.5,16
2025-09-05 04:00:00,6575.5,6578.25,6575.25,6578.0,17
2025-09-05 04:15:00,6578.0,6578.25,6577.0,6577.25,24
2025-09-05 04:30:00,6577.25,6577.5,6576.5,6577.0,17
2025-09-05 04:45:00,6576.75,6577.25,6576.0,6576.25,15
2025-09-05 05:00:00,6576.0,6578.0,6575.5,6577.75,17
2025-09-05 05:15:00,6577.75,6579.25,6577.5,6579.0,16
2025-09-05 05:30:00,6579.0,6583.0,6578.75,6581.25,63
2025-09-05 05:45:00,6581.25,6582.25,6581.0,6581.5,17
2025-09-05 06:00:00,6581.5,6585.0,6581.0,6583.5,31
